-583.5653076171875	-184.03402709960938	484.03057861328125
-375.0838317871094	60.413814544677734	-217.42396545410156
32.58348846435547	-285.9408874511719	75.14213562011719
37.92600631713867	-307.4930725097656	-220.77886962890625
390.4804992675781	242.2410125732422	137.7912139892578
-615.7474365234375	-405.5761413574219	857.1284790039062
260.9962463378906	158.4339141845703	-57.850982666015625
169.45401000976562	61.87324905395508	89.95697021484375
88.35799407958984	72.96133422851562	-196.80064392089844
-1208.9256591796875	-244.36587524414062	-427.7044982910156
565.2886962890625	-381.2181701660156	18.5338134765625
20.06641960144043	-364.7347717285156	-318.0620422363281
-571.1165161132812	-203.57156372070312	216.09274291992188
134.18507385253906	46.65753173828125	172.42987060546875
146.6726531982422	-34.3472785949707	-37.971675872802734
545.6359252929688	-437.37347412109375	3.252208709716797
538.9078369140625	-317.91717529296875	44.364864349365234
-68.31472778320312	131.9558868408203	-18.774381637573242
-730.7406005859375	21.989425659179688	-642.3182983398438
-376.0033874511719	41.52060317993164	-699.7356567382812
333.69140625	-261.5707702636719	-165.47821044921875
11.49270248413086	-132.59298706054688	-17.05428695678711
-83.09996032714844	-209.49356079101562	-78.6353988647461
348.7761535644531	-75.22927856445312	109.3494873046875
115.17742156982422	215.72140502929688	-0.13542169332504272
160.89337158203125	296.9881286621094	-186.8112335205078
-99.72160339355469	29.32036781311035	-341.3800048828125
-151.811767578125	-61.6890754699707	-516.1995849609375
-112.00865936279297	219.1356201171875	-201.99317932128906
503.0623779296875	-423.41265869140625	-16.597179412841797
-648.2405395507812	-199.15530395507812	386.0307922363281
-229.19873046875	-165.28768920898438	-20.47173500061035
311.5857849121094	487.6154479980469	242.2744598388672
319.3913269042969	234.59542846679688	106.6492919921875
232.88499450683594	231.01161193847656	134.8252410888672
117.68570709228516	-66.76438903808594	-79.22639465332031
-36.07720184326172	23.60163688659668	-246.1071319580078
170.4824676513672	-453.39569091796875	-132.46986389160156
-42.970542907714844	403.286376953125	153.92620849609375
-732.5162963867188	-236.82809448242188	-42.810848236083984
-133.3136749267578	6.879295825958252	-21.505233764648438
-548.4375610351562	-528.5270385742188	33.58696365356445
-15.496252059936523	-473.101806640625	47.89865493774414
242.77587890625	265.6875	-22.163759231567383
306.3558044433594	76.22715759277344	-38.722599029541016
-335.45782470703125	-25.252710342407227	-190.40113830566406
286.2633361816406	519.14111328125	271.9629821777344
-616.7127075195312	-150.57958984375	-1.7991790771484375
-60.67863464355469	-467.93914794921875	74.28343200683594
8.490720748901367	129.2273712158203	-121.26749420166016
67.62903594970703	-332.9197082519531	-345.3246765136719
79.0011978149414	-256.12054443359375	51.59199905395508
-569.7953491210938	-306.6405944824219	780.474365234375
-401.81060791015625	247.5751953125	87.17205047607422
630.544189453125	-346.0379943847656	96.0132064819336
-109.26268768310547	235.47772216796875	35.0441780090332
121.96975708007812	-79.99508666992188	276.18670654296875
320.84954833984375	360.72357177734375	249.55799865722656
-533.8806762695312	-160.81594848632812	-296.31512451171875
-352.6842956542969	-49.84957504272461	-114.85836791992188
288.09246826171875	327.423583984375	183.1056671142578
405.4377136230469	-24.95355224609375	105.9417724609375
-271.2530822753906	147.24679565429688	-576.0108642578125
301.7196960449219	0.7097324132919312	-70.86892700195312
502.40362548828125	-423.6178283691406	37.14776611328125
12.076704978942871	375.1372985839844	-110.5541763305664
208.0245819091797	433.0636291503906	457.3009338378906
59.276092529296875	-338.2908630371094	-323.1286315917969
-288.0482177734375	-268.58856201171875	574.3208618164062
550.7294311523438	-292.4720458984375	30.770545959472656
-89.73487091064453	84.88666534423828	-119.95864868164062
-222.02435302734375	-730.6990966796875	224.0553741455078
-151.27256774902344	-315.6590270996094	328.70257568359375
-280.05657958984375	-217.9555206298828	-543.0081176757812
14.454838752746582	-347.23681640625	116.9580078125
-406.75152587890625	-167.59237670898438	-454.0623474121094
343.5087585449219	-132.0261993408203	254.15553283691406
-385.7863464355469	254.157958984375	646.2388305664062
-780.6292724609375	-88.45829010009766	-455.7232666015625
97.03504180908203	-21.494712829589844	261.79412841796875
591.544921875	-245.190673828125	173.5414276123047
-70.4964599609375	466.44561767578125	-27.19036865234375
-149.04666137695312	34.180240631103516	163.69630432128906
537.0112915039062	-433.0185852050781	-36.67109298706055
586.164306640625	-340.2552185058594	103.89253997802734
129.5211639404297	297.7909240722656	-150.77438354492188
-445.5677185058594	4.0512776374816895	402.45770263671875
147.93185424804688	279.44036865234375	-177.90464782714844
34.21061706542969	-206.75978088378906	-120.17242431640625
-160.3440704345703	-288.2886962890625	483.4026184082031
646.968994140625	-267.2335205078125	211.0673828125
-435.9520568847656	-217.0619659423828	-455.43817138671875
-185.9190673828125	-70.51029968261719	-122.43042755126953
450.7891845703125	249.35614013671875	229.56463623046875
224.53099060058594	-390.0777893066406	-265.9374694824219
628.6931762695312	-271.34881591796875	194.0742645263672
36.68490982055664	-245.13070678710938	-44.968379974365234
121.4402847290039	-389.4345703125	-179.67030334472656
-348.6567077636719	-148.62583923339844	340.9291076660156
181.5143585205078	596.0316162109375	380.96014404296875
200.7335205078125	348.4183044433594	41.76764678955078
149.86526489257812	351.6932067871094	-239.55714416503906
35.39069747924805	-219.2197723388672	-280.67706298828125
192.3075408935547	-79.86749267578125	-196.53675842285156
283.2254333496094	-213.9879608154297	-198.8056182861328
-153.75314331054688	397.9744873046875	-78.40911102294922
209.355224609375	-310.8585205078125	-50.15365219116211
290.9427795410156	93.4897232055664	420.3131408691406
45.7760009765625	-327.6747131347656	-300.1103210449219
-303.9130859375	-306.21875	-76.8558578491211
101.33108520507812	210.1896209716797	352.0249938964844
-219.8413848876953	328.09344482421875	240.86355590820312
107.03995513916016	-483.0253601074219	-141.75132751464844
44.80367660522461	-293.8780212402344	-31.427276611328125
-119.72496032714844	662.9022827148438	-46.48732376098633
